Company,Inches,ScreenResolution,Cpu_Company,Ram_in_GB,Memory,OpSys,Price,ScreenType,Gpu_Model,Cpu_Model,Memory_Type,Company_freq,Ram_in_GB_freq,Inches_freq,Memory_freq,Gpu_Company_orig,Gpu_Company_Amd,Gpu_Company_Arm,Gpu_Company_Intel,Gpu_Company_Nvidia,OpSys_freq,ScreenType_Full HD ,ScreenType_IPS Panel ,ScreenType_IPS Panel Full HD ,ScreenType_IPS Panel Quad HD,ScreenType_IPS Panel Retina Display ,ScreenType_IPS Panel Touchscreen ,ScreenType_QHD ,ScreenType_Quad HD,ScreenType_Regular,ScreenType_Touchscreen ,Gpu_Model_freq,ScreenResolution_freq
Asus,15.6,1920x1080,Intel,8,256GB,Windows 10,58554.72,Full HD ,HD Graphics 620,Core i5 7200U 2.5GHz,SSD,160,619,677,508,Intel,0,0,1,0,1065,1,0,0,0,0,0,0,0,0,0,270,809
Dell,13.3,1920x1080,Intel,8,256GB,Windows 10,79866.72,Full HD ,HD Graphics 620,Core i5 7200U 2.5GHz,SSD,301,619,164,508,Intel,0,0,1,0,1065,1,0,0,0,0,0,0,0,0,0,270,809
Dell,15.6,3840x2160,Intel,8,256GB,Windows 10,93186.72,Regular,GeForce GTX 1050,Core i5 7300HQ 2.5GHz,SSD,301,619,677,508,Nvidia,0,0,0,1,1065,0,0,0,0,0,0,0,0,1,0,61,43
Dell,11.6,1366x768,Intel,4,128GB,Windows 10,39640.32,Regular,HD Graphics 505,Pentium Quad Core N4200 1.1GHz,SSD,301,375,33,177,Intel,0,0,1,0,1065,0,0,0,0,0,0,0,0,1,0,11,282
HP,12.5,1366x768,Intel,8,256GB,Windows 10,74005.92,Regular,HD Graphics 620,Core i5 7300U 2.6GHz,SSD,279,619,39,508,Intel,0,0,1,0,1065,0,0,0,0,0,0,0,0,1,0,270,282
Toshiba,15.6,1366x768,Intel,4,500GB,Windows 10,41558.4,Regular,HD Graphics 520,Core i5 6200U 2.3GHz,HDD,48,375,677,132,Intel,0,0,1,0,1065,0,0,0,0,0,0,0,0,1,0,170,282
HP,15.6,1366x768,AMD,8,2TB,Windows 10,33513.12,Regular,Radeon R7 Graphics,A12-Series 9700P 2.5GHz,HDD,279,619,677,21,Amd,1,0,0,0,1065,0,0,0,0,0,0,0,0,1,0,1,282
Dell,15.6,3840x2160,Intel,16,512GB,Windows 10,89457.12,Regular,GeForce GTX 1050 Ti,Core i7 7700HQ 2.8GHz,SSD,301,216,677,145,Nvidia,0,0,0,1,1065,0,0,0,0,0,0,0,0,1,0,27,43
Lenovo,15.6,1920x1080,Intel,4,1TB,Windows 10,32447.52,Full HD ,GeForce 920M,Core i5 7200U 2.5GHz,HDD,301,375,677,260,Nvidia,0,0,0,1,1065,1,0,0,0,0,0,0,0,0,0,6,809
HP,17.3,1920x1080,Intel,12,1TB,Windows 10,93186.72,IPS Panel Full HD ,Radeon RX 580,Core i7 7700HQ 2.8GHz,HDD,279,25,171,260,Amd,1,0,0,0,1065,0,0,1,0,0,0,0,0,0,0,5,809
MSI,17.3,1920x1080,Intel,16,512GB,Windows 10,128671.2,Full HD ,GeForce GTX 1070,Core i7 7700HQ 2.8GHz,SSD +  1TB HDD,59,216,171,145,Nvidia,0,0,0,1,1065,1,0,0,0,0,0,0,0,0,0,30,809
Samsung,13.3,1920x1080,Intel,8,256GB,Windows 10,79866.72,Full HD ,HD Graphics 620,Core i5 7200U 2.5GHz,SSD,9,619,164,508,Intel,0,0,1,0,1065,1,0,0,0,0,0,0,0,0,0,270,809
Dell,15.6,1920x1080,Intel,8,1TB,Windows 10,51202.08,Full HD ,GeForce GT 940MX,Core i7 7500U 2.7GHz,HDD,301,619,677,260,Nvidia,0,0,0,1,1065,1,0,0,0,0,0,0,0,0,0,5,809
Dell,15.6,1920x1080,Intel,8,256GB,Windows 10,42081.08,Full HD ,Radeon R5 M420,Core i5 7200U 2.5GHz,SSD,301,619,677,508,Amd,1,0,0,0,1065,1,0,0,0,0,0,0,0,0,0,8,809
Lenovo,14.0,1920x1080,Intel,8,256GB,Windows 10,99047.52,Full HD ,HD Graphics 620,Core i7 7500U 2.7GHz,SSD,301,619,199,508,Intel,0,0,1,0,1065,1,0,0,0,0,0,0,0,0,0,270,809
Razer,12.5,3840x2160,Intel,16,512GB,Windows 10,95850.72,IPS Panel ,HD Graphics 620,Core i7 7500U 2.5GHz,SSD,9,216,39,145,Intel,0,0,1,0,1065,0,1,0,0,0,0,0,0,0,0,270,43
HP,11.6,1366x768,Intel,4,16GB,Chrome OS,20512.8,Regular,HD Graphics 400,Celeron Dual Core N3060 1.6GHz,Flash Storage,279,375,33,10,Intel,0,0,1,0,27,0,0,0,0,0,0,0,0,1,0,34,282
Dell,17.3,1920x1080,Intel,16,128GB,Windows 10,133467.47,IPS Panel Full HD ,GeForce GTX 1060,Core i7 7700HQ 2.8GHz,SSD +  1TB HDD,301,216,171,177,Nvidia,0,0,0,1,1065,0,0,1,0,0,0,0,0,0,0,45,809
Dell,14.0,1366x768,Intel,4,500GB,Windows 10,40226.4,Regular,HD Graphics 520,Core i5 6200U 2.3GHz,HDD,301,375,199,132,Intel,0,0,1,0,1065,0,0,0,0,0,0,0,0,1,0,170,282
Lenovo,15.6,1366x768,Intel,4,500GB,Windows 10,26101.87,Regular,HD Graphics 520,Core i3 6006U 2GHz,HDD,301,375,677,132,Intel,0,0,1,0,1065,0,0,0,0,0,0,0,0,1,0,170,282
Toshiba,14.0,1366x768,Intel,4,128GB,Windows 10,58075.2,Regular,HD Graphics 620,Core i5 7200U 2.5GHz,SSD,48,375,199,177,Intel,0,0,1,0,1065,0,0,0,0,0,0,0,0,1,0,270,282
Lenovo,14.0,1920x1080,Intel,8,512GB,Windows 10,133146.72,IPS Panel Full HD ,HD Graphics 620,Core i7 7500U 2.7GHz,SSD,301,619,199,145,Intel,0,0,1,0,1065,0,0,1,0,0,0,0,0,0,0,270,809
MSI,15.6,1920x1080,Intel,8,256GB,Windows 10,63882.72,Full HD ,GeForce GTX 1050,Core i5 7300HQ 2.5GHz,SSD,59,619,677,508,Nvidia,0,0,0,1,1065,1,0,0,0,0,0,0,0,0,0,61,809
Lenovo,14.0,1920x1080,Intel,8,256GB,Windows 10,99900.0,IPS Panel Full HD ,HD Graphics 620,Core i5 7200U 2.5GHz,Flash Storage,301,619,199,508,Intel,0,0,1,0,1065,0,0,1,0,0,0,0,0,0,0,270,809
Toshiba,14.0,1366x768,Intel,4,128GB,Windows 10,26586.72,Regular,HD Graphics 510,Pentium Dual Core 4405U 2.1GHz,SSD,48,375,199,177,Intel,0,0,1,0,1065,0,0,0,0,0,0,0,0,1,0,4,282
Asus,13.3,1920x1080,Intel,8,256GB,Windows 10,72354.24,Touchscreen ,HD Graphics 620,Core i5 7200U 2.5GHz,SSD,160,619,164,508,Intel,0,0,1,0,1065,0,0,0,0,0,0,0,0,0,1,270,809
Dell,14.0,1366x768,Intel,4,500GB,Windows 10,31168.8,Regular,HD Graphics 520,Core i3 6006U 2GHz,HDD,301,375,199,132,Intel,0,0,1,0,1065,0,0,0,0,0,0,0,0,1,0,170,282
Acer,11.6,1366x768,Intel,4,32GB,Chrome OS,18914.4,IPS Panel ,HD Graphics 400,Celeron Dual Core N3060 1.6GHz,Flash Storage,107,375,33,45,Intel,0,0,1,0,27,0,1,0,0,0,0,0,0,0,0,34,282
Acer,14.0,1920x1080,Intel,8,128GB,Windows 10,32980.32,IPS Panel Full HD ,HD Graphics 620,Core i3 7100U 2.4GHz,SSD,107,619,199,177,Intel,0,0,1,0,1065,0,0,1,0,0,0,0,0,0,0,270,809
Razer,17.3,3840x2160,Intel,32,512GB,Windows 10,292986.72,Regular,GeForce GTX 1080,Core i7 7820HK 2.9GHz,SSD,9,31,171,145,Nvidia,0,0,0,1,1065,0,0,0,0,0,0,0,0,1,0,6,43
Lenovo,14.0,2560x1440,Intel,16,512GB,Windows 10,111834.72,IPS Panel Quad HD,HD Graphics 520,Core i7 6600U 2.6GHz,SSD,301,216,199,145,Intel,0,0,1,0,1065,0,0,0,1,0,0,0,0,0,0,170,27
Asus,15.6,1920x1080,Intel,4,1TB,Linux,27652.32,Full HD ,GeForce 920,Core i5 7200U 2.5GHz,HDD,160,375,677,260,Nvidia,0,0,0,1,62,1,0,0,0,0,0,0,0,0,0,1,809
Lenovo,14.0,1920x1080,Intel,8,256GB,Windows 10,63190.08,Full HD ,HD Graphics 520,Core i5 6200U 2.3GHz,SSD,301,619,199,508,Intel,0,0,1,0,1065,1,0,0,0,0,0,0,0,0,0,170,809
Lenovo,14.0,1920x1080,Intel,8,256GB,Windows 10,87912.0,IPS Panel Full HD ,HD Graphics 620,Core i5 7300U 2.6GHz,SSD,301,619,199,508,Intel,0,0,1,0,1065,0,0,1,0,0,0,0,0,0,0,270,809
Dell,15.6,1920x1080,Intel,16,256GB,Windows 10,147832.29,Full HD ,GeForce GTX 1070,Core i7 7700HQ 2.8GHz,SSD +  1TB HDD,301,216,677,508,Nvidia,0,0,0,1,1065,1,0,0,0,0,0,0,0,0,0,30,809
Asus,17.3,1920x1080,Intel,16,256GB,Windows 10,128884.32,Full HD ,GeForce GTX 1070,Core i7 7700HQ 2.8GHz,SSD +  1TB HDD,160,216,171,508,Nvidia,0,0,0,1,1065,1,0,0,0,0,0,0,0,0,0,30,809
Toshiba,15.6,1366x768,Intel,4,500GB,Windows 10,35644.32,Regular,HD Graphics 620,Core i3 7100U 2.4GHz,HDD,48,375,677,132,Intel,0,0,1,0,1065,0,0,0,0,0,0,0,0,1,0,270,282
Lenovo,14.0,1366x768,Intel,4,16GB,Chrome OS,17316.0,Regular,HD Graphics 400,Celeron Quad Core N3160 1.6GHz,Flash Storage,301,375,199,10,Intel,0,0,1,0,27,0,0,0,0,0,0,0,0,1,0,34,282
Asus,15.6,1920x1080,Intel,8,128GB,Windows 10,31435.2,Full HD ,HD Graphics 620,Core i5 7200U 2.5GHz,HDD,160,619,677,177,Intel,0,0,1,0,1065,1,0,0,0,0,0,0,0,0,0,270,809
Asus,17.3,1920x1080,Intel,16,512GB,Windows 10,95850.72,Full HD ,GeForce GTX 1060,Core i7 6700HQ 2.6GHz,SSD +  1TB HDD,160,216,171,145,Nvidia,0,0,0,1,1065,1,0,0,0,0,0,0,0,0,0,45,809
Dell,17.3,1920x1080,Intel,32,512GB,Windows 10,163723.58,IPS Panel Full HD ,GeForce GTX 1070,Core i7 7700HQ 2.8GHz,SSD +  1TB HDD,301,31,171,145,Nvidia,0,0,0,1,1065,0,0,1,0,0,0,0,0,0,0,30,809
HP,17.3,1600x900,Intel,8,1TB,Windows 10,48484.8,Regular,GeForce 930MX,Core i5 7200U 2.5GHz,HDD,279,619,171,260,Nvidia,0,0,0,1,1065,0,0,0,0,0,0,0,0,1,0,20,19
Dell,15.6,1366x768,Intel,8,128GB,Windows 10,38041.39,Regular,HD Graphics 620,Core i5 7200U 2.5GHz,SSD,301,619,677,177,Intel,0,0,1,0,1065,0,0,0,0,0,0,0,0,1,0,270,282
HP,14.0,1920x1080,Intel,8,512GB,Windows 7,99633.6,Full HD ,HD Graphics 520,Core i7 6500U 2.5GHz,SSD,279,619,199,145,Intel,0,0,1,0,43,1,0,0,0,0,0,0,0,0,0,170,809
Dell,15.6,1920x1080,Intel,4,256GB,Windows 10,39373.92,Full HD ,Radeon R5 M420,Core i7 7500U 2.7GHz,SSD,301,375,677,508,Amd,1,0,0,0,1065,1,0,0,0,0,0,0,0,0,0,8,809
HP,11.6,1366x768,Intel,4,32GB,Chrome OS,32767.2,Touchscreen ,HD Graphics 500,Celeron Dual Core N3350 1.1GHz,Flash Storage,279,375,33,45,Intel,0,0,1,0,27,0,0,0,0,0,0,0,0,0,1,36,282
Asus,13.3,1920x1080,Intel,8,512GB,Windows 10,54665.28,IPS Panel Full HD ,GeForce 940M,Core i5 6200U 2.3GHz,SSD,160,619,164,145,Nvidia,0,0,0,1,1065,0,0,1,0,0,0,0,0,0,0,1,809
HP,13.3,1920x1080,Intel,8,256GB,Windows 10,121318.56,Full HD ,HD Graphics 620,Core i5 7200U 2.5GHz,SSD,279,619,164,508,Intel,0,0,1,0,1065,1,0,0,0,0,0,0,0,0,0,270,809
HP,14.0,1920x1080,Intel,8,512GB,Windows 10,78215.04,Full HD ,HD Graphics 520,Core i7 6500U 2.5GHz,SSD,279,619,199,145,Intel,0,0,1,0,1065,1,0,0,0,0,0,0,0,0,0,170,809
Asus,15.6,1920x1080,Intel,16,128GB,Windows 10,101178.72,Full HD ,GeForce GTX 1060,Core i7 7700HQ 2.8GHz,SSD +  1TB HDD,160,216,677,177,Nvidia,0,0,0,1,1065,1,0,0,0,0,0,0,0,0,0,45,809
Dell,17.3,1920x1080,Intel,8,1TB,Linux,46087.2,Full HD ,Radeon R7 M445,Core i7 7500U 2.7GHz,HDD,301,619,171,260,Amd,1,0,0,0,62,1,0,0,0,0,0,0,0,0,0,14,809
Lenovo,14.0,1920x1080,Intel,8,256GB,Windows 10,101391.84,IPS Panel Full HD ,GeForce GT 940MX,Core i7 7700HQ 2.8GHz,SSD,301,619,199,508,Nvidia,0,0,0,1,1065,0,0,1,0,0,0,0,0,0,0,5,809
Asus,15.6,1920x1080,Intel,8,256GB,Windows 10,41931.36,IPS Panel Full HD ,GeForce GTX 930MX,Core i7 7500U 2.7GHz,SSD,160,619,677,508,Nvidia,0,0,0,1,1065,0,0,1,0,0,0,0,0,0,0,1,809
Dell,15.6,1920x1080,Intel,8,128GB,Windows 10,50349.6,Full HD ,HD Graphics 620,Core i5 7200U 2.5GHz,SSD,301,619,677,177,Intel,0,0,1,0,1065,1,0,0,0,0,0,0,0,0,0,270,809
Asus,15.6,1366x768,Intel,4,1TB,Windows 10,23922.72,Regular,HD Graphics 505,Pentium Quad Core N4200 1.1GHz,HDD,160,375,677,260,Intel,0,0,1,0,1065,0,0,0,0,0,0,0,0,1,0,11,282
HP,13.3,1920x1080,Intel,8,256GB,Windows 10,136343.52,Full HD ,HD Graphics 620,Core i7 7600U 2.8GHz,SSD,279,619,164,508,Intel,0,0,1,0,1065,1,0,0,0,0,0,0,0,0,0,270,809
Dell,13.3,1920x1080,Intel,8,1TB,Windows 10,34578.72,Full HD ,HD Graphics 520,Core i5 6200U 2.3GHz,HDD,301,619,164,260,Intel,0,0,1,0,1065,1,0,0,0,0,0,0,0,0,0,170,809
Lenovo,15.6,1920x1080,Intel,8,1TB,Windows 10,45323.16,IPS Panel Full HD ,HD Graphics 620,Core i5 7200U 2.5GHz,HDD,301,619,677,260,Intel,0,0,1,0,1065,0,0,1,0,0,0,0,0,0,0,270,809
HP,15.6,1920x1080,Intel,8,256GB,Windows 10,71874.72,Full HD ,Radeon R7 M465,Core i5 7300U 2.6GHz,SSD,279,619,677,508,Amd,1,0,0,0,1065,1,0,0,0,0,0,0,0,0,0,1,809
Toshiba,13.3,1920x1080,Intel,4,128GB,Windows 10,68464.8,Full HD ,HD Graphics 620,Core i5 7200U 2.5GHz,SSD,48,375,164,177,Intel,0,0,1,0,1065,1,0,0,0,0,0,0,0,0,0,270,809
Dell,13.3,3200x1800,Intel,16,512GB,Windows 10,119347.2,Quad HD,Iris Plus Graphics 640,Core i7 7660U 2.5GHz,SSD,301,216,164,145,Intel,0,0,1,0,1065,0,0,0,0,0,0,0,1,0,0,8,27
HP,15.6,1920x1080,Intel,4,500GB,Windows 10,48484.8,Full HD ,HD Graphics 520,Core i5 6200U 2.3GHz,HDD,279,375,677,132,Intel,0,0,1,0,1065,1,0,0,0,0,0,0,0,0,0,170,809
Toshiba,13.3,1366x768,Intel,8,256GB,Windows 10,58341.6,Regular,HD Graphics 520,Core i5 6200U 2.3GHz,SSD,48,619,164,508,Intel,0,0,1,0,1065,0,0,0,0,0,0,0,0,1,0,170,282
Lenovo,13.3,1920x1080,Intel,8,256GB,Windows 10,103896.0,IPS Panel Full HD ,HD Graphics 620,Core i7 7500U 2.7GHz,SSD,301,619,164,508,Intel,0,0,1,0,1065,0,0,1,0,0,0,0,0,0,0,270,809
Acer,14.0,1920x1080,Intel,8,256GB,Windows 10,48058.56,IPS Panel Full HD ,HD Graphics 620,Core i5 7200U 2.5GHz,SSD,107,619,199,508,Intel,0,0,1,0,1065,0,0,1,0,0,0,0,0,0,0,270,809
Dell,15.6,1920x1080,Intel,8,1TB,Windows 10,94731.84,Full HD ,Quadro M620,Core i7 7700HQ 2.8GHz,HDD,301,619,677,260,Nvidia,0,0,0,1,1065,1,0,0,0,0,0,0,0,0,0,5,809
Lenovo,15.6,1366x768,Intel,4,500GB,Windows 10,56210.4,Regular,HD Graphics 620,Core i5 7200U 2.5GHz,HDD,301,375,677,132,Intel,0,0,1,0,1065,0,0,0,0,0,0,0,0,1,0,270,282
Toshiba,15.6,1920x1080,Intel,8,256GB,Windows 10,73952.64,IPS Panel Full HD ,HD Graphics 620,Core i7 7500U 2.7GHz,SSD,48,619,677,508,Intel,0,0,1,0,1065,0,0,1,0,0,0,0,0,0,0,270,809
Lenovo,13.3,1920x1080,Intel,4,180GB,Windows 10,39160.8,IPS Panel Full HD ,HD Graphics 620,Core i3 7100U 2.4GHz,SSD,301,375,164,5,Intel,0,0,1,0,1065,0,0,1,0,0,0,0,0,0,0,270,809
Samsung,15.0,1920x1080,Intel,16,256GB,Windows 10,98514.72,Full HD ,GeForce 940MX,Core i7 7500U 2.7GHz,SSD,9,216,4,508,Nvidia,0,0,0,1,1065,1,0,0,0,0,0,0,0,0,0,38,809
Dell,12.5,1920x1080,Intel,8,256GB,Windows 10,90043.2,Full HD ,HD Graphics 620,Core i7 7600U 2.8GHz,SSD,301,619,39,508,Intel,0,0,1,0,1065,1,0,0,0,0,0,0,0,0,0,270,809
Asus,15.6,1366x768,Intel,4,1TB,Linux,21258.19,Regular,HD Graphics 505,Pentium Quad Core N4200 1.1GHz,HDD,160,375,677,260,Intel,0,0,1,0,62,0,0,0,0,0,0,0,0,1,0,11,282
Xiaomi,13.3,1920x1080,Intel,8,256GB,Windows 10,49816.8,IPS Panel Full HD ,GeForce 940MX,Core i5 6200U 2.3GHz,SSD,4,619,164,508,Nvidia,0,0,0,1,1065,0,0,1,0,0,0,0,0,0,0,38,809
Dell,15.6,1920x1080,Intel,4,128GB,Windows 10,48618.0,Full HD ,GeForce 940MX,Core i5 7200U 2.5GHz,SSD +  1TB HDD,301,375,677,177,Nvidia,0,0,0,1,1065,1,0,0,0,0,0,0,0,0,0,38,809
HP,15.6,1920x1080,Intel,4,256GB,Windows 10,44701.92,Full HD ,HD Graphics 620,Core i5 7200U 2.5GHz,SSD,279,375,677,508,Intel,0,0,1,0,1065,1,0,0,0,0,0,0,0,0,0,270,809
HP,13.3,1920x1080,Intel,4,256GB,Windows 10,90576.0,Full HD ,HD Graphics 620,Core i5 7200U 2.5GHz,SSD,279,375,164,508,Intel,0,0,1,0,1065,1,0,0,0,0,0,0,0,0,0,270,809
HP,15.6,1366x768,Intel,4,500GB,Windows 10,36486.14,Touchscreen ,HD Graphics 620,Core i5 7200U 2.5GHz,HDD,279,375,677,132,Intel,0,0,1,0,1065,0,0,0,0,0,0,0,0,0,1,270,282
Asus,14.1,1366x768,Intel,4,32GB,Windows 10,18541.44,Regular,HD Graphics 500,Celeron Dual Core N3350 1.1GHz,Flash Storage,160,375,1,45,Intel,0,0,1,0,1065,0,0,0,0,0,0,0,0,1,0,36,282
Lenovo,15.6,1920x1080,Intel,8,1TB,Windows 10,35644.32,IPS Panel Full HD ,GeForce 940MX,Core i7 6500U 2.5GHz,HDD,301,619,677,260,Nvidia,0,0,0,1,1065,0,0,1,0,0,0,0,0,0,0,38,809
Dell,15.6,1366x768,Intel,4,500GB,Windows 10,19660.32,Regular,HD Graphics,Pentium Quad Core N3710 1.6GHz,HDD,301,375,677,132,Intel,0,0,1,0,1065,0,0,0,0,0,0,0,0,1,0,29,282
HP,13.3,1920x1080,Intel,4,256GB,Windows 10,95850.72,Full HD ,HD Graphics 620,Core i5 7200U 2.5GHz,SSD,279,375,164,508,Intel,0,0,1,0,1065,1,0,0,0,0,0,0,0,0,0,270,809
Dell,15.6,1366x768,Intel,4,1TB,Linux,24279.7,Regular,Radeon R5 M420X,Core i3 6006U 2.0GHz,HDD,301,375,677,260,Amd,1,0,0,0,62,0,0,0,0,0,0,0,0,1,0,3,282
Asus,17.3,1920x1080,Intel,12,128GB,Windows 10,72988.27,Full HD ,GeForce GTX 1050,Core i5 7300HQ 2.5GHz,SSD +  1TB HDD,160,25,171,177,Nvidia,0,0,0,1,1065,1,0,0,0,0,0,0,0,0,0,61,809
Acer,11.6,1366x768,Intel,4,32GB,Chrome OS,15824.16,IPS Panel ,HD Graphics 400,Celeron Dual Core N3060 1.6GHz,Flash Storage,107,375,33,45,Intel,0,0,1,0,27,0,1,0,0,0,0,0,0,0,0,34,282
Lenovo,17.3,1600x900,AMD,4,500GB,Windows 10,20193.12,Regular,Radeon R3,A4-Series 7210 2.2GHz,HDD,301,375,171,132,Amd,1,0,0,0,1065,0,0,0,0,0,0,0,0,1,0,1,19
HP,14.0,1920x1080,Intel,4,128GB,Windows 10,67399.2,Full HD ,HD Graphics 620,Core i5 7200U 2.5GHz,SSD,279,375,199,177,Intel,0,0,1,0,1065,1,0,0,0,0,0,0,0,0,0,270,809
HP,13.3,3200x1800,Intel,16,256GB,Windows 10,74538.72,Quad HD,HD Graphics 620,Core i7 7500U 2.7GHz,SSD,279,216,164,508,Intel,0,0,1,0,1065,0,0,0,0,0,0,0,1,0,0,270,27
Samsung,15.0,1920x1080,Intel,8,256GB,Windows 10,90522.72,Full HD ,HD Graphics 620,Core i7 7500U 2.7GHz,SSD,9,619,4,508,Intel,0,0,1,0,1065,1,0,0,0,0,0,0,0,0,0,270,809
Lenovo,14.0,1920x1080,Intel,8,256GB,Windows 10,95850.72,IPS Panel Full HD ,HD Graphics 620,Core i5 7200U 2.5GHz,SSD,301,619,199,508,Intel,0,0,1,0,1065,0,0,1,0,0,0,0,0,0,0,270,809
MSI,17.3,3840x2160,Intel,16,512GB,Windows 10,141138.72,IPS Panel ,GeForce GTX 1060,Core i7 6700HQ 2.6GHz,SSD +  2TB HDD,59,216,171,145,Nvidia,0,0,0,1,1065,0,1,0,0,0,0,0,0,0,0,45,43
Toshiba,13.3,1920x1080,Intel,8,256GB,Windows 10,78588.0,Full HD ,HD Graphics 620,Core i5 7200U 2.5GHz,SSD,48,619,164,508,Intel,0,0,1,0,1065,1,0,0,0,0,0,0,0,0,0,270,809
Dell,15.6,1920x1080,Intel,8,1TB,Linux,49497.12,Full HD ,GeForce GTX 1050Ti,Core i7 7700HQ 2.8GHz,HDD,301,619,677,260,Nvidia,0,0,0,1,62,1,0,0,0,0,0,0,0,0,0,2,809
HP,15.6,1920x1080,Intel,8,1TB,Windows 10,47952.0,Full HD ,GeForce 930MX,Core i7 7500U 2.7GHz,HDD,279,619,677,260,Nvidia,0,0,0,1,1065,1,0,0,0,0,0,0,0,0,0,20,809
Dell,15.6,1366x768,Intel,4,1TB,Windows 10,32713.92,Regular,Radeon R5 M420X,Core i3 6006U 2.0GHz,HDD,301,375,677,260,Amd,1,0,0,0,1065,0,0,0,0,0,0,0,0,1,0,3,282
Dell,15.6,1920x1080,Intel,8,500GB,Windows 10,49816.8,Full HD ,HD Graphics 620,Core i5 7300U 2.6GHz,HDD,301,619,677,132,Intel,0,0,1,0,1065,1,0,0,0,0,0,0,0,0,0,270,809
Dell,13.3,3200x1800,Intel,8,512GB,Windows 10,107257.97,Quad HD,HD Graphics 615,Core i7 7Y75 1.3GHz,SSD,301,619,164,145,Intel,0,0,1,0,1065,0,0,0,0,0,0,0,1,0,0,14,27
Asus,17.3,1920x1080,Intel,32,256GB,Windows 10,68145.12,IPS Panel Full HD ,GeForce GTX 980M,Core i7 6820HK 2.7GHz,SSD +  256GB SSD,160,31,171,508,Nvidia,0,0,0,1,1065,0,0,1,0,0,0,0,0,0,0,10,809
Dell,13.3,1920x1080,Intel,16,256GB,Windows 10,87858.72,Full HD ,HD Graphics 615,Core i7 7Y75 1.3GHz,SSD,301,216,164,508,Intel,0,0,1,0,1065,1,0,0,0,0,0,0,0,0,0,14,809
Lenovo,14.0,1920x1080,Intel,8,256GB,Windows 10,109170.72,IPS Panel Full HD ,HD Graphics 620,Core i7 7500U 2.7GHz,Flash Storage,301,619,199,508,Intel,0,0,1,0,1065,0,0,1,0,0,0,0,0,0,0,270,809
Lenovo,15.6,1920x1080,Intel,8,512GB,Windows 10,104588.11,IPS Panel Full HD ,HD Graphics 620,Core i5 7200U 2.5GHz,SSD,301,619,677,145,Intel,0,0,1,0,1065,0,0,1,0,0,0,0,0,0,0,270,809
LG,15.6,1920x1080,Intel,16,512GB,Windows 10,111834.72,IPS Panel Full HD ,HD Graphics 620,Core i7 7500U 2.7GHz,SSD,3,216,677,145,Intel,0,0,1,0,1065,0,0,1,0,0,0,0,0,0,0,270,809
HP,12.5,1920x1080,Intel,8,512GB,Windows 10,79014.24,Full HD ,HD Graphics 620,Core i7 7500U 2.7GHz,SSD,279,619,39,145,Intel,0,0,1,0,1065,1,0,0,0,0,0,0,0,0,0,270,809
Acer,15.6,1920x1080,Intel,4,16GB,Chrome OS,19127.52,IPS Panel Full HD ,HD Graphics,Celeron Dual Core 3205U 1.5GHz,Flash Storage,107,375,677,10,Intel,0,0,1,0,27,0,0,1,0,0,0,0,0,0,0,29,809
Lenovo,15.6,1920x1080,Intel,8,128GB,Windows 10,42037.92,IPS Panel Full HD ,GeForce GTX 960M,Core i5 6300HQ 2.3GHz,SSD +  1TB HDD,301,619,677,177,Nvidia,0,0,0,1,1065,0,0,1,0,0,0,0,0,0,0,14,809
LG,14.0,1920x1080,Intel,8,512GB,Windows 10,101178.72,IPS Panel Full HD ,HD Graphics 620,Core i7 7500U 2.7GHz,SSD,3,619,199,145,Intel,0,0,1,0,1065,0,0,1,0,0,0,0,0,0,0,270,809
Dell,14.0,1920x1080,Intel,8,256GB,Windows 10,64202.4,Full HD ,HD Graphics 620,Core i5 7440HQ 2.8GHz,SSD,301,619,199,508,Intel,0,0,1,0,1065,1,0,0,0,0,0,0,0,0,0,270,809
HP,12.5,3840x2160,Intel,8,240GB,Windows 10,165168.0,Regular,HD Graphics 515,Core M 6Y75 1.2GHz,SSD,279,619,39,1,Intel,0,0,1,0,1065,0,0,0,0,0,0,0,0,1,0,15,43
Lenovo,15.6,1920x1080,Intel,6,256GB,Windows 10,42037.92,Full HD ,GeForce 940MX,Core i7 7500U 2.7GHz,SSD,301,41,677,508,Nvidia,0,0,0,1,1065,1,0,0,0,0,0,0,0,0,0,38,809
HP,15.6,1920x1080,Intel,8,256GB,Windows 10,54291.79,Full HD ,GeForce 930MX,Core i7 7500U 2.7GHz,SSD,279,619,677,508,Nvidia,0,0,0,1,1065,1,0,0,0,0,0,0,0,0,0,20,809
Acer,15.6,1920x1080,Intel,4,1TB,Windows 10,26586.72,Full HD ,HD Graphics 620,Core i3 7100U 2.4GHz,HDD,107,375,677,260,Intel,0,0,1,0,1065,1,0,0,0,0,0,0,0,0,0,270,809
Lenovo,13.3,1920x1080,Intel,4,128GB,Windows 10,46939.68,Full HD ,HD Graphics 620,Core i5 7200U 2.5GHz,SSD,301,375,164,177,Intel,0,0,1,0,1065,1,0,0,0,0,0,0,0,0,0,270,809
HP,13.3,1920x1080,Intel,8,256GB,Windows 10,51148.8,Full HD ,HD Graphics 620,Core i5 7200U 2.5GHz,SSD,279,619,164,508,Intel,0,0,1,0,1065,1,0,0,0,0,0,0,0,0,0,270,809
